,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
1782,RTO,2024-12-18,2251177.313,102678.916,93799.05470833334,82117.396,0.9135181628556863,0.6411244237273013,20561.520000000004,0.1411486537511631
1783,RTO,2024-12-19,2288961.238,106933.679,95373.38491666666,82292.657,0.8918928611505703,0.6676910508669105,24641.021999999997,0.1411486537511631
1784,RTO,2024-12-20,2407541.171,109137.95,100314.21545833333,86557.901,0.9191506296236399,0.681454460432062,22580.049,0.1411486537511631
1785,RTO,2024-12-21,2390578.839,111141.778,99607.451625,90258.538,0.8962197061936511,0.6939663092301993,20883.240000000005,0.1411486537511631
1786,RTO,2024-12-22,2513628.249,114565.23,104734.510375,98892.718,0.914191071540641,0.7153422525704861,15672.512000000002,0.1411486537511631
1787,RTO,2024-12-23,2645454.111,120475.201,110227.254625,103190.465,0.914937295892123,0.7522439544897007,17284.736000000004,0.1411486537511631
1788,RTO,2024-12-24,2386085.719,111604.703,99420.23829166667,91782.068,0.8908248095213933,0.6968568006320949,19822.634999999995,0.1411486537511631
1789,RTO,2024-12-25,2121963.823,95622.361,88415.15929166666,81868.793,0.9246284903137526,0.5970634817723336,13753.568,0.1411486537511631
1790,RTO,2024-12-26,2233701.85,102938.808,93070.91041666667,83249.835,0.9041382178883076,0.6427471824709887,19688.972999999998,0.1411486537511631
1791,RTO,2024-12-27,2284924.288,102278.138,95205.17866666667,87266.162,0.9308458340008758,0.6386219765424034,15011.97600000001,0.1411486537511631
1792,RTO,2024-12-28,2052795.549,97622.772,85533.14787500001,77321.538,0.8761597947147005,0.6095539949132471,20301.233999999997,0.1411486537511631
1793,RTO,2024-12-29,1911464.915,88849.287,79644.37145833333,71436.08,0.8963985435058509,0.5547725876503858,17413.206999999995,0.1411486537511631
1794,RTO,2024-12-30,1981452.208,94146.312,82560.50866666668,71492.031,0.876938319863944,0.5878470710291752,22654.281000000003,0.1411486537511631
1795,RTO,2024-12-31,2105197.333,94918.112,87716.55554166668,78875.879,0.9241287431177169,0.5926661697254716,16042.232999999993,0.1411486537511631
1796,RTO,2025-01-01,2044929.389,99387.536,85205.39120833333,76170.524,0.857304594092496,0.6205731344463785,23217.011999999988,0.1411486537511631
1797,RTO,2025-01-02,2345449.367,110838.613,97727.05695833334,85880.984,0.8817058813099127,0.6920733550241062,24957.629,0.1411486537511631
1798,RTO,2025-01-03,2500266.13,114343.397,104177.75541666667,93156.308,0.9110955083542487,0.7139571332117203,21187.088999999993,0.1411486537511631
1799,RTO,2025-01-04,2547427.904,115947.128,106142.82933333334,98618.605,0.9154416427919918,0.7239707869708679,17328.523,0.1411486537511631
1800,RTO,2025-01-05,2575058.555,115629.103,107294.10645833334,101947.405,0.9279161013497902,0.7219850473195468,13681.698000000004,0.1411486537511631
1801,RTO,2025-01-06,2654335.573,121444.097,110597.31554166666,97709.182,0.9106849840685682,0.7582937153739282,23734.914999999994,0.1411486537511631
1802,RTO,2025-01-07,2721309.304,122859.179,113387.88766666666,103126.237,0.9229093714411575,0.7671294497887411,19732.94200000001,0.1411486537511631
1803,RTO,2025-01-08,2751780.096,124883.51,114657.504,104201.847,0.9181156423293997,0.7797693187741939,20681.663,0.1411486537511631
1804,RTO,2025-01-09,2804316.417,126777.53,116846.517375,108441.797,0.9216658297018406,0.7915955293374995,18335.732999999993,0.1411486537511631
1805,RTO,2025-01-10,2788068.653,124673.196,116169.52720833333,108341.784,0.9317923253393884,0.7784561237454132,16331.411999999997,0.1411486537511631
1806,RTO,2025-01-11,2540318.052,116863.391,105846.5855,98548.237,0.9057291988044399,0.7296919088013483,18315.15400000001,0.1411486537511631
1807,RTO,2025-01-12,2445967.351,111322.239,101915.30629166665,95812.339,0.9154981718582452,0.6950931029200572,15509.899999999994,0.1411486537511631
1808,RTO,2025-01-13,2542392.444,116093.0,105933.0185,95895.368,0.9124841161827156,0.7248816078636202,20197.631999999998,0.1411486537511631
1809,RTO,2025-01-14,2682094.361,123307.151,111753.93170833333,101049.297,0.906305358627038,0.7699265750558794,22257.853999999992,0.1411486537511631
1810,RTO,2025-01-15,2811867.237,129910.543,117161.134875,108507.744,0.9018600967205563,0.8111579792776134,21402.799,0.1411486537511631
1811,RTO,2025-01-16,2824476.314,126627.22,117686.51308333332,109737.865,0.9293934833547899,0.7906569976906477,16889.354999999996,0.1411486537511631
1812,RTO,2025-01-17,2530424.962,118014.45,105434.37341666665,97088.001,0.8934022352065079,0.7368790906182182,20926.448999999993,0.1411486537511631
1813,RTO,2025-01-18,2380477.319,108084.512,99186.55495833333,91541.848,0.917675928983547,0.6748768215457844,16542.664000000004,0.1411486537511631
1814,RTO,2025-01-19,2405844.72,115821.759,100243.53000000001,89645.868,0.8654982523620627,0.7231879862654313,26175.891000000003,0.1411486537511631
